"precio","metros_cuadrados_construidos","habitaciones","banos","planta","latitud","longitud","ascensor","obra_nueva","piscina","terraza","parking","parking_incluido_en_el_precio","aire_acondicionado","trastero","jardin","planta_was_nan"
1395,103,3,2,0,40.4060839,-3.5928155,1,0,1,0,1,1,1,1,1,1
2300,140,3,2,0,40.5066943,-3.8806222,1,0,1,1,1,1,1,1,1,0
2950,143,3,2,2,40.4262177,-3.6614218,1,0,0,0,1,0,1,0,0,0
1750,135,3,2,6,40.4953597,-3.6138921,1,0,1,1,1,1,1,1,1,0
1980,115,3,2,9,40.4048785,-3.7477779,1,0,1,1,0,0,1,0,1,0
2700,90,3,2,4,40.4223288,-3.7069294,1,0,0,1,0,0,1,0,0,0
3850,180,3,2,0,40.4499794,-3.6710256,0,0,0,1,0,0,1,0,1,1
1390,93,3,2,1,40.3949934,-3.6258513,1,0,1,0,1,1,0,0,1,0
2150,106,3,2,6,40.4109436,-3.6746159,1,0,0,1,0,0,1,1,0,0
1650,87,3,2,0,40.4962542,-3.6976954,1,0,0,0,1,1,1,0,0,0
3200,103,3,2,5,40.4063123,-3.68341,1,0,0,1,0,0,0,0,0,0
2500,96,3,2,3,40.4645491,-3.6942988,1,0,0,0,0,0,0,0,0,0
1400,160,3,2,0,40.6109761,-4.1183876,0,0,1,1,1,1,1,1,1,1
2550,137,3,2,3,40.4750621,-3.7351057,1,0,1,1,1,1,1,1,1,0
3100,200,3,2,6,40.4924967,-3.6556076,1,0,1,1,1,1,1,1,1,0
1280,98,3,2,4,40.5514605,-3.6401237,1,0,0,1,1,1,0,0,0,0
2400,135,3,2,1,40.4397026,-3.6382247,1,0,1,0,1,1,0,0,1,0
4500,168,3,2,24,40.4647448,-3.7057393,1,0,1,1,1,1,1,1,1,0
1455,119,3,2,1,40.2269969,-3.7491807,1,0,1,0,1,1,1,1,1,0
2300,155,3,2,10,40.4974613,-3.6135011,1,0,1,1,1,1,1,1,1,0
2390,98,3,2,6,40.4232425,-3.6714323,1,0,0,1,0,0,1,0,0,0
2850,100,3,2,3,40.4408628,-3.6990354,1,0,0,0,0,0,1,0,0,0
1850,85,3,2,3,40.459261,-3.6595349,1,0,1,1,1,1,1,0,1,0
1250,102,3,2,1,40.6616923,-3.7742608,1,0,1,1,1,1,1,0,1,0
3500,133,3,2,1,40.4217678,-3.7052885,1,0,0,0,0,0,1,1,0,0
1200,101,3,2,3,40.8112174,-3.7682211,1,0,0,0,0,0,0,0,0,0
2200,97,3,2,3,40.4266434,-3.6647561,1,0,0,0,1,0,1,0,0,0
2350,151,3,2,1,40.5373166,-3.6388307,1,0,1,0,1,1,1,1,0,0
3650,139,3,2,4,40.4251357,-3.6819793,1,0,0,0,0,0,1,1,0,0
2850,100,3,2,2,40.4348706,-3.6774379,1,0,0,0,0,0,1,0,0,0
1300,115,3,2,2,40.3144354,-3.730329,1,0,1,0,1,1,1,0,1,0
2600,155,3,2,10,40.4964396,-3.6130543,1,0,1,1,1,1,1,1,1,0
3500,180,3,2,2,40.440767,-3.680547,1,0,0,0,0,0,1,0,0,0
2050,95,3,2,4,40.4768461,-3.6853728,1,0,0,0,0,0,1,0,0,0
1175,65,3,2,0,40.388453,-3.6402016,0,0,0,0,0,0,1,0,1,0
2500,148,3,2,1,40.4842072,-3.6189416,1,0,1,1,1,1,1,1,1,0
3800,130,3,2,6,40.4408699,-3.71553,1,0,1,0,1,1,1,0,0,0
3500,158,3,2,3,40.4369622,-3.6934938,1,0,0,1,0,0,1,0,0,0
3300,170,3,2,7,40.4394657,-3.696187,1,0,0,0,1,1,1,0,0,0
1800,80,3,2,3,40.4289188,-3.661908,1,0,0,0,0,0,1,0,0,0
3300,170,3,2,6,40.4398028,-3.6940221,1,0,0,0,1,1,1,0,0,0
3800,120,3,2,2,40.4258734,-3.6736268,1,0,0,0,0,0,1,0,0,0
1550,81,3,2,2,40.4737335,-3.6533136,0,0,0,1,0,0,1,0,0,0
3195,123,3,2,2,40.4330068,-3.7013883,1,0,0,0,0,0,1,0,0,0
1600,80,3,2,0,40.3987865,-3.7736259,0,0,0,0,0,0,1,0,1,0
3350,160,3,2,7,40.4574746,-3.6777074,1,0,0,1,0,0,1,0,0,0
2900,85,3,2,6,40.4103499,-3.7088863,1,0,0,1,0,0,1,0,0,0
2050,90,3,2,5,40.4216274,-3.7214418,1,0,0,0,0,0,0,0,0,0
2995,92,3,2,4,40.4212445,-3.708823,1,0,0,0,0,0,1,0,0,0
2750,129,3,2,1,40.4578445,-3.6594969,1,0,1,0,1,0,1,1,0,0
2300,145,3,2,2,40.5360132,-3.6257974,1,0,1,1,1,1,1,1,1,0
2350,171,3,2,6,40.494968,-3.6517256,1,0,1,1,1,1,1,1,1,0
2900,140,3,2,5,40.4341966,-3.6723638,1,0,0,0,0,0,0,0,0,0
3300,120,3,2,6,40.4273087,-3.6750901,1,0,0,0,1,0,1,0,0,0
3200,121,3,2,2,40.4258935,-3.7018744,0,0,0,0,0,0,1,0,0,0
2650,125,3,2,3,40.4337255,-3.6915263,1,0,1,0,0,0,1,0,1,0
1500,57,3,2,1,40.3966131,-3.7331623,0,0,0,1,0,0,1,0,0,0
3500,150,3,2,6,40.4115106,-3.6972097,1,0,0,1,1,1,1,0,0,0
4000,190,3,2,0,40.4358275,-3.6981751,1,0,0,1,1,1,1,1,0,1
2750,102,3,2,4,40.4292344,-3.6771584,1,0,0,0,0,0,1,0,0,0
3995,170,3,2,3,40.4041349,-3.6796017,1,0,0,0,1,1,1,0,0,0
2500,175,3,2,1,40.4059789,-3.6999911,1,0,0,0,0,0,1,0,0,0
3100,180,3,2,6,40.4921345,-3.6569917,1,0,1,1,1,1,1,1,1,0
4500,150,3,2,7,40.4292309,-3.6775413,1,0,0,0,1,1,1,0,0,0
1700,114,3,2,6,40.3983633,-3.6945082,1,0,0,1,1,1,1,0,1,0
3400,152,3,2,5,40.4347303,-3.6808017,1,0,0,0,1,0,1,0,0,0
1700,115,3,2,4,40.4707969,-3.6383237,1,0,0,1,0,0,0,0,0,0
3300,102,3,2,1,40.4142632,-3.6988026,1,0,0,0,0,0,0,0,0,0
2700,140,3,2,1,40.4367991,-3.7112529,1,0,0,1,0,0,1,0,0,0
3300,102,3,2,2,40.4142632,-3.6988026,1,0,0,0,0,0,0,0,0,0
3300,102,3,2,3,40.4142632,-3.6988026,1,0,0,0,0,0,0,0,0,0
2400,140,3,2,3,40.4335856,-3.6722077,1,0,0,0,0,0,1,0,0,0
1900,94,3,2,4,40.3938195,-3.6898642,1,0,1,0,1,0,1,0,0,0
2500,75,3,2,3,40.4106931,-3.7000778,1,0,0,0,0,0,1,0,0,0
2300,140,3,2,1,40.4068282,-3.7836607,1,0,1,0,1,1,0,1,1,0
2400,225,3,2,2,40.4129862,-3.9045824,1,0,1,1,1,1,1,1,0,0
2400,75,3,2,0,40.4313893,-3.6745984,1,0,0,1,0,0,1,0,0,0
4000,130,3,2,5,40.4281906,-3.6848865,1,0,0,0,0,0,1,0,0,0
2895,99,3,2,0,40.4389276,-3.69735,1,0,0,0,0,0,1,0,0,0
1640,75,3,2,4,40.4369331,-3.6417355,1,0,1,1,0,0,0,0,0,0
1950,125,3,2,2,40.5034301,-3.7046883,1,0,1,0,1,1,1,1,1,0
2500,136,3,2,3,40.4749417,-3.735955,1,0,1,1,1,1,1,1,1,0
1950,100,3,2,3,40.4456272,-3.635282,1,0,1,0,1,1,1,0,1,0
2500,100,3,2,2,40.4095993,-3.7253715,1,0,0,1,0,0,0,0,0,0
2300,98,3,2,0,40.4351944,-3.6757416,1,0,0,0,0,0,1,0,0,0
3780,123,3,2,3,40.4167983,-3.6758397,1,0,0,0,0,0,1,0,0,0
1450,95,3,2,3,40.3623338,-3.7534142,1,0,0,0,1,1,1,1,1,0
1650,99,3,2,3,40.3116911,-3.7101771,1,0,0,1,1,1,1,0,0,0
1220,115,3,2,1,40.4942645,-3.3635136,1,0,1,0,1,1,0,1,0,0
2400,149,3,2,1,40.4708293,-3.8531304,1,0,1,1,1,1,1,1,1,0
1650,118,3,2,5,40.5116395,-3.3803053,1,0,1,1,1,1,1,1,1,0
1300,85,3,2,2,40.255361,-3.6962435,1,0,0,0,0,0,1,0,1,0
1450,125,3,2,0,40.8655307,-3.6750995,0,0,1,1,0,0,0,0,0,1
3300,120,3,2,3,40.4190263,-3.7017883,1,0,0,1,0,0,1,0,0,0
3000,220,3,2,8,40.4767943,-3.7444525,1,0,1,1,1,1,1,0,1,0
1900,90,3,2,0,40.4555928,-4.0025895,0,0,0,0,0,0,1,0,0,0
1300,100,3,2,3,40.6747632,-4.095941,1,0,1,1,0,0,0,0,1,0
2200,145,3,2,1,40.4362563,-3.7134986,1,0,0,0,0,0,1,0,0,0
3200,160,3,2,7,40.4501287,-3.6960665,1,0,0,1,0,0,1,0,0,0
2500,78,3,2,2,40.4097678,-3.7047458,0,0,0,0,0,0,0,0,0,0
2600,118,3,2,3,40.4648776,-3.5961951,1,0,1,1,1,1,1,1,1,0
3950,140,3,2,5,40.4104347,-3.694862,1,0,0,0,1,1,1,0,0,0
3350,160,3,2,7,40.4514024,-3.6846555,1,0,0,1,1,1,1,0,0,0
2400,140,3,2,3,40.4323539,-3.6723785,1,0,0,0,0,0,1,0,0,0
2400,152,3,2,0,40.4326755,-3.8018458,1,0,1,1,1,1,1,1,1,0
3000,110,3,2,4,40.4090645,-3.7070617,1,0,0,1,0,0,1,0,0,0
1400,87,3,2,2,40.389442,-3.66277,1,0,0,1,1,1,0,0,1,0
1600,126,3,2,3,40.4636224,-3.6446804,1,0,0,1,0,0,0,0,0,0
1500,148,3,2,2,40.4783004,-3.366107,1,0,0,1,0,0,1,0,0,0
3745,121,3,2,4,40.4326234,-3.6923657,1,0,0,0,0,0,1,0,0,0
2800,168,3,2,10,40.4855136,-3.6973434,1,0,1,1,1,1,1,0,0,0
3100,105,3,2,3,40.4094388,-3.7138096,1,0,0,1,0,0,1,0,0,0
2690,98,3,2,2,40.4253235,-3.6709496,1,0,0,0,0,0,1,0,0,0
1950,110,3,2,3,40.4993218,-3.6126791,1,0,1,0,1,1,1,1,1,0
2925,100,3,2,6,40.4381969,-3.6778372,1,0,0,1,0,0,1,1,1,0
3000,150,3,2,4,40.4376527,-3.6780013,1,0,0,0,0,0,1,0,0,0
1900,130,3,2,4,40.4045198,-3.6840117,1,0,0,1,0,0,1,0,1,0
1400,105,3,2,1,40.3197438,-3.7289781,1,1,1,0,1,1,1,1,0,0
1365,75,3,2,0,40.4560003,-3.7064707,0,0,0,0,0,0,0,0,0,0
2100,128,3,2,1,40.4370681,-3.8177622,1,0,1,1,1,1,1,1,0,0
4200,112,3,2,0,40.4519347,-3.670519,0,0,0,1,0,0,1,0,1,1
1800,104,3,2,1,40.4141841,-3.7056835,1,0,0,0,0,0,1,0,0,0
1400,130,3,2,8,40.4045735,-3.5563024,1,0,1,1,1,1,1,0,1,0
1400,108,3,2,3,40.4875994,-3.699212,1,0,1,0,0,0,0,0,0,0
2100,111,3,2,3,40.4199841,-3.6742658,1,0,0,0,0,0,1,0,0,0
1550,90,3,2,11,40.360168,-3.6964265,1,0,0,0,0,0,1,0,0,0
4000,200,3,2,3,40.4145789,-3.6920477,1,0,0,0,0,0,1,1,0,0
2400,109,3,2,2,40.4106379,-3.6707258,1,0,1,0,0,0,1,0,0,0
2050,128,3,2,2,40.4325879,-3.8096181,1,0,1,1,1,1,1,0,1,0
2250,160,3,2,0,40.8127422,-3.749535,0,0,0,1,0,0,0,1,1,1
2850,91,3,2,0,40.4192287,-3.7092787,1,0,0,1,0,0,1,0,0,1
2800,144,3,2,3,40.4642682,-3.7253665,1,0,0,0,1,1,1,0,0,0
3000,90,3,2,0,40.4260881,-3.7164989,1,0,0,0,0,0,0,0,0,0
2700,90,3,2,1,40.4260881,-3.7164989,1,0,0,0,0,0,0,0,0,0
2353,161,3,2,3,40.4112785,-3.8985123,1,0,1,1,1,1,0,1,1,0
1952,117,3,2,1,40.4112785,-3.8985123,1,0,1,1,1,1,0,1,1,0
2900,110,3,2,2,40.4396861,-3.7145879,1,0,0,0,0,0,1,0,0,0
1690,110,3,2,4,40.4551414,-3.5974766,1,0,1,0,1,1,1,1,1,0
2800,110,3,2,5,40.4432977,-3.6700825,1,0,0,1,1,1,1,0,0,0
1700,100,3,2,4,40.5032736,-3.6701114,1,0,1,0,1,1,1,1,1,0
1500,145,3,2,2,40.3162244,-3.7322791,1,0,0,0,1,0,1,0,1,0
3200,150,3,2,2,40.4103293,-3.710325,1,0,0,0,0,0,1,0,0,0
2100,100,3,2,4,40.4618497,-3.7039588,1,0,0,1,0,0,1,0,0,0
1370,81,3,2,0,40.3207247,-3.7285073,1,1,1,1,1,1,1,1,1,0
1950,100,3,2,1,40.4698641,-3.6858604,1,0,0,0,1,0,1,0,0,0
1700,95,3,2,2,40.3136928,-3.7228794,1,0,0,1,1,1,0,0,0,0
4355,139,3,2,2,40.4287602,-3.6732269,1,0,0,0,0,0,1,0,0,0
2700,110,3,2,6,40.4013026,-3.6705253,1,0,1,0,1,0,1,0,0,0
3100,152,3,2,5,40.4343579,-3.6775616,1,0,0,0,0,0,1,0,0,0
1750,89,3,2,4,40.4967185,-3.6120735,1,0,1,0,1,1,1,1,1,0
4000,175,3,2,0,40.4044066,-3.6777827,1,0,0,0,0,0,1,0,0,1
4500,117,3,2,2,40.4319461,-3.6778427,1,0,0,0,0,0,1,0,0,0
1950,180,3,2,5,40.5544095,-3.6457083,1,0,0,1,1,1,0,1,0,0
2240,100,3,2,1,40.4682904,-3.5915977,1,0,1,1,1,1,1,1,0,0
2900,168,3,2,1,40.4819164,-3.6972568,1,0,1,1,1,1,1,1,1,0
1290,90,3,2,6,40.1941921,-3.6657047,1,0,1,1,1,1,1,0,1,0
2300,125,3,2,3,40.431233,-3.7076708,1,0,0,0,0,0,1,0,0,0
1250,105,3,2,1,40.6511049,-3.7907789,1,0,1,0,1,1,0,0,1,0
2300,155,3,2,1,40.4450846,-3.7871298,1,0,1,1,1,0,0,0,1,0
3000,128,3,2,7,40.4280985,-3.6660545,1,0,0,1,0,0,1,0,0,0
1250,92,3,2,2,40.4577822,-3.4451097,1,0,1,1,1,0,0,0,1,0
3650,203,3,2,13,40.4526618,-3.6907508,1,0,0,1,0,0,1,0,0,0
4000,165,3,2,5,40.4284714,-3.6960942,1,0,0,0,0,0,1,0,0,0
1990,177,3,2,0,40.3212896,-4.200436,0,0,1,0,1,1,1,1,0,1
2800,124,3,2,2,40.4206525,-3.6964505,1,0,0,0,0,0,1,0,0,0
2100,94,3,2,3,40.4458581,-3.6738231,1,0,0,1,0,0,0,0,0,0
1250,114,3,2,2,40.5606444,-3.6276078,1,0,0,1,1,1,1,0,0,0
2100,119,3,2,8,40.4759727,-3.7172249,1,0,1,0,1,1,1,1,1,0
4500,145,3,2,2,40.4235163,-3.6689378,1,0,0,1,0,0,1,0,0,0
2750,98,3,2,2,40.4192649,-3.7055502,1,0,0,0,1,0,1,0,0,0
1400,150,3,2,5,40.31838,-3.73874,1,0,0,1,1,1,1,0,1,0
1450,90,3,2,2,40.3583637,-3.6909624,1,0,0,0,1,1,1,0,0,0
2250,120,3,2,5,40.4379109,-3.6616678,1,0,0,1,0,0,1,0,0,0
2200,170,3,2,0,40.61757,-3.53898,0,0,1,1,1,1,1,0,1,1
1785,110,3,2,7,40.3856819,-3.6870058,1,0,1,0,1,1,1,0,1,0
2100,121,3,2,2,40.428185,-3.6649808,1,0,0,0,0,0,1,0,0,0
1350,86,3,2,1,40.3734737,-3.7505154,1,0,0,0,1,1,0,1,0,0
2000,153,3,2,2,40.5450255,-3.6494572,1,0,1,0,1,1,1,1,0,0
1150,60,3,2,0,40.409995,-3.7281834,0,0,0,0,0,0,1,0,0,0
2400,123,3,2,1,40.4248285,-3.7136528,1,0,0,0,0,0,1,0,0,0
2800,130,3,2,4,40.4215615,-3.666837,1,0,0,1,0,0,1,0,0,0
1887,112,3,2,1,40.4112785,-3.8985123,1,0,1,1,1,1,1,1,0,0
4500,130,3,2,2,40.4296974,-3.6773396,1,0,0,0,0,0,1,0,0,0
2600,120,3,2,6,40.4360461,-3.6756182,1,0,0,0,0,0,1,0,0,0
2800,180,3,2,6,40.4699823,-3.6874959,1,0,1,0,1,1,1,0,1,0
1099,84,3,2,1,40.3685951,-3.6096478,1,0,1,0,1,1,0,1,1,0
3000,109,3,2,5,40.4179296,-3.7056115,1,0,0,1,1,1,1,0,0,0
1750,91,3,2,0,40.5359036,-3.6245876,0,0,0,0,1,1,0,1,1,0
1000,92,3,2,0,40.2334768,-4.0000707,0,0,0,0,1,1,0,0,0,1
3450,140,3,2,7,40.4737859,-3.6883322,1,0,0,1,0,0,1,0,0,0
2950,116,3,2,6,40.4421044,-3.6988885,1,0,0,0,0,0,1,0,0,0
3350,100,3,2,1,40.4175133,-3.6734274,1,0,0,0,0,0,1,0,0,0
1550,157,3,2,0,40.6217803,-4.0047981,0,0,0,1,0,0,0,0,1,1
2245,110,3,2,0,40.4144706,-3.7052458,1,0,0,0,0,0,1,0,0,0
2000,103,3,2,6,40.4071681,-3.7491858,1,0,1,1,0,0,1,0,0,0
2950,116,3,2,6,40.4434472,-3.6953832,1,0,0,0,0,0,1,0,0,0
1675,118,3,2,3,40.4368196,-3.6246296,1,0,1,0,1,1,1,1,1,0
3480,160,3,2,5,40.4222164,-3.6801468,1,0,0,0,0,0,0,0,0,0
4500,155,3,2,7,40.4262252,-3.6687101,1,0,0,1,0,0,1,0,0,0
1450,123,3,2,7,40.4003872,-3.6571713,1,0,0,1,0,0,1,0,1,0
2949,116,3,2,6,40.4425117,-3.6989706,1,0,0,0,0,0,1,0,0,0
2600,160,3,2,4,40.4087945,-3.675456,1,0,0,1,0,0,1,1,0,0
1970,87,3,2,1,40.4039103,-3.6939375,1,0,0,0,0,0,0,0,0,0
2450,107,3,2,4,40.4413721,-3.6773782,1,0,0,0,0,0,1,0,0,0
2500,120,3,2,1,40.4309092,-3.7339824,1,0,1,0,1,1,1,0,1,0
3800,150,3,2,6,40.4113257,-3.6951225,1,0,0,0,0,0,1,0,0,0
2490,170,3,2,0,40.629956,-3.5217915,0,0,1,1,1,1,0,0,1,1
2900,150,3,2,0,40.4013836,-3.7864642,1,0,1,1,1,1,1,1,1,0
2900,120,3,2,1,40.4289319,-3.7101203,1,0,0,1,0,0,1,0,0,0
2200,140,3,2,1,40.4165466,-3.8841737,1,0,1,1,1,1,1,1,1,0
2800,130,3,2,5,40.4301451,-3.6653335,1,0,0,0,0,0,0,0,0,0
1800,120,3,2,3,40.4937832,-3.8728689,1,0,0,0,0,0,0,0,0,0
2900,110,3,2,0,40.4259045,-3.6748023,1,0,0,0,0,0,1,0,0,1
3100,160,3,2,3,40.4200128,-3.6980363,1,0,0,0,0,0,1,0,0,0
1450,95,3,2,2,40.592919,-4.1452451,1,0,0,0,1,1,0,0,0,0
1750,120,3,2,4,40.4942889,-3.6583642,1,0,1,0,0,0,1,1,0,0
3000,253,3,2,8,40.4765818,-3.7426362,1,0,1,1,1,1,1,0,1,0
2295,80,3,2,0,40.4137113,-3.7034424,1,0,0,0,0,0,1,0,0,0
2500,230,3,2,0,40.3996404,-3.7752096,0,0,0,1,0,0,1,0,0,1
1400,79,3,2,2,40.4924445,-3.6887178,1,0,0,1,1,1,1,1,0,0
3200,105,3,2,3,40.4366695,-3.6789419,1,0,0,0,0,0,1,0,0,0
2200,98,3,2,2,40.4037541,-3.6711569,1,0,1,0,1,0,1,1,1,0
2800,81,3,2,5,40.4271032,-3.6998614,1,0,0,0,0,0,1,0,0,0
3250,147,3,2,2,40.4286523,-3.7088636,1,0,0,0,0,0,1,0,0,0
2900,70,3,2,4,40.4112578,-3.6962686,1,0,0,0,0,0,1,0,0,0
3700,146,3,2,4,40.4300287,-3.7066991,1,0,0,0,0,0,1,0,0,0
2850,145,3,2,2,40.4246661,-3.6698466,1,0,0,0,0,0,1,0,0,0
2500,140,3,2,3,40.5494227,-3.6384814,1,0,1,1,1,1,1,1,1,0
2550,164,3,2,3,40.4728741,-3.736336,1,0,1,0,1,1,1,1,0,0
1800,90,3,2,0,40.4199086,-3.7144029,1,0,0,0,0,0,0,0,0,1
2100,120,3,2,3,40.4729498,-3.6880019,1,0,0,0,0,0,0,0,0,0
1250,125,3,2,1,40.6889509,-4.0761937,0,0,1,1,1,1,0,0,1,0
2950,89,3,2,1,40.4120317,-3.7085906,1,0,0,0,0,0,1,0,0,0
1800,100,3,2,5,40.486384,-3.6486085,1,0,1,0,1,1,1,1,1,0
3000,165,3,2,7,40.432014,-3.7126414,1,0,0,1,0,0,1,1,0,0
2700,150,3,2,2,40.4322419,-3.7235376,1,0,0,1,0,0,0,0,0,0
3400,140,3,2,7,40.4670135,-3.6897748,1,0,0,0,0,0,1,0,0,0
1800,120,3,2,4,40.5064013,-3.6708332,1,0,1,1,1,1,1,0,1,0
1250,100,3,2,2,40.3448469,-3.7434046,1,0,0,1,1,1,1,0,0,0
1500,120,3,2,6,40.398152,-3.603938,1,0,1,1,1,1,1,1,1,0
2400,120,3,2,4,40.4096882,-3.7102996,1,0,0,1,0,0,0,1,0,0
3000,125,3,2,1,40.4227046,-3.6998677,1,0,0,0,0,0,1,0,0,0
1300,100,3,2,3,40.6597996,-4.0353014,0,0,1,1,1,1,0,1,1,0
3800,140,3,2,4,40.4207863,-3.7001848,1,0,0,0,0,0,1,1,0,0
1800,147,3,2,2,40.5022481,-3.7049525,1,0,0,0,1,1,0,1,0,0
2400,119,3,2,7,40.4069303,-3.6686817,1,0,0,1,0,0,0,0,0,0
3500,129,3,2,3,40.4187141,-3.7048323,1,0,0,0,0,0,1,0,0,0
950,129,3,2,1,40.2531452,-3.8224902,1,0,1,1,1,1,1,0,1,0
1370,107,3,2,5,40.3750693,-3.6269984,1,0,1,1,1,1,0,1,1,0
2600,148,3,2,-1,40.4342264,-3.6918204,1,0,0,0,0,0,0,0,0,0
3000,110,3,2,4,40.4079441,-3.7078706,1,0,0,1,0,0,1,0,0,0
2350,96,3,2,1,40.4245672,-3.7012947,1,0,0,0,0,0,0,0,0,0
2500,150,3,2,1,40.4002878,-3.7884688,1,0,1,1,1,1,1,0,1,0
1726,109,3,2,5,40.4878736,-3.6533001,1,0,1,0,1,1,1,1,1,0
1495,108,3,2,0,40.5493007,-3.6236666,1,0,0,0,1,1,1,1,1,0
2800,130,3,2,2,40.4375937,-3.7182741,1,0,0,0,0,0,0,0,0,0
1900,161,3,2,4,40.4865071,-3.6499926,1,0,0,0,1,1,1,1,1,0
2500,113,3,2,3,40.418058,-3.6672266,1,0,0,1,0,0,1,0,0,0
1700,90,3,2,1,40.5048466,-3.8949179,1,0,1,1,1,1,0,1,1,0
1500,95,3,2,3,40.3209558,-3.7017918,1,0,1,1,1,1,1,1,1,0
1600,90,3,2,7,40.4949693,-3.6162923,1,0,1,0,1,1,0,1,1,0
1500,90,3,2,0,40.5841498,-3.9956172,1,0,1,1,1,1,1,1,1,0
1110,109,3,2,2,40.2986501,-3.7519125,1,1,1,1,1,1,0,1,0,0
1080,102,3,2,2,40.3017632,-3.7499261,1,1,1,1,1,1,0,1,0,0
1570,106,3,2,4,40.3466269,-3.8111039,1,0,0,1,1,1,0,1,0,0
2145,95,3,2,2,40.404292,-3.6941993,1,0,0,0,0,0,1,0,0,0
2500,117,3,2,3,40.4336905,-3.8052831,1,0,0,0,1,1,1,0,0,0
1800,134,3,2,3,40.5046602,-3.6651334,1,0,1,0,1,1,1,1,1,0
2500,108,3,2,1,40.432589,-3.7244194,1,0,0,0,0,0,0,0,0,0
2500,138,3,2,0,40.5484253,-3.6368296,1,0,1,1,1,1,0,0,0,1
895,95,3,2,0,40.5467215,-3.3765859,0,0,0,1,0,0,0,0,1,0
2750,100,3,2,2,40.4431214,-3.6965382,1,0,0,0,0,0,1,0,0,0
1632,100,3,2,4,40.4957724,-3.6135659,1,0,1,1,1,1,1,1,1,0
3499,162,3,2,1,40.5060785,-3.6101067,1,0,1,1,1,1,1,1,1,0
1700,105,3,2,4,40.3934339,-3.7680358,1,0,1,0,1,1,1,1,0,0
2300,114,3,2,4,40.4862552,-3.7040158,1,0,1,0,1,1,1,0,1,0
1690,140,3,2,5,40.5036677,-3.6680647,1,0,1,0,1,1,1,0,1,0
2550,165,3,2,8,40.4593592,-3.6868692,1,0,0,1,0,0,1,0,0,0
2500,134,3,2,0,40.4637881,-3.8025004,0,0,1,1,1,1,1,1,1,1
930,80,3,2,1,40.4744805,-3.3795066,0,0,0,1,0,0,0,0,0,0
1350,123,3,2,2,40.3228158,-3.7540574,0,0,0,0,0,0,0,0,0,0
3600,112,3,2,2,40.4368057,-3.6992023,1,0,1,0,0,0,1,0,0,0
3900,120,3,2,5,40.435904,-3.6949081,1,0,0,0,0,0,1,0,0,0
1800,130,3,2,6,40.4795794,-3.6622602,1,0,1,0,1,1,1,1,1,0
2600,201,3,2,5,40.4883495,-3.6082663,1,0,1,1,1,1,1,1,0,0
2500,79,3,2,6,40.4366824,-3.6755405,1,0,0,1,0,0,1,0,0,0
1525,80,3,2,6,40.4743413,-3.6864076,1,0,0,0,0,0,0,0,0,0
1950,166,3,2,1,40.4126799,-3.9000817,1,0,1,1,1,1,1,1,1,0
2200,110,3,2,5,40.4692332,-3.6897739,1,0,0,1,1,1,1,0,1,0
2600,103,3,2,6,40.4362385,-3.7164349,1,0,0,0,0,0,1,0,0,0
3850,110,3,2,1,40.4279846,-3.6974936,1,0,0,0,0,0,0,0,0,0
4000,170,3,2,3,40.4050851,-3.6803522,1,0,0,0,1,0,1,0,0,0
2050,120,3,2,4,40.5083381,-3.6674225,1,0,1,0,1,1,0,1,1,0
1550,95,3,2,1,40.5865793,-3.9957684,1,0,1,1,1,1,0,0,0,0
1600,80,3,2,1,40.3977532,-3.7727352,1,0,0,0,0,0,1,0,0,0
2900,106,3,2,3,40.4309819,-3.6965791,1,0,0,1,0,0,1,0,0,0
1900,99,3,2,1,40.4027438,-3.6777467,1,0,0,1,0,0,1,0,0,0
3200,210,3,2,9,40.4165868,-3.7242833,1,0,0,1,1,1,1,0,0,0
3250,132,3,2,0,40.4187847,-3.7126981,1,0,0,0,0,0,0,0,0,1
3400,137,3,2,5,40.4317421,-3.6776468,1,0,0,0,0,0,0,0,1,0
2400,84,3,2,0,40.438364,-3.6830354,1,0,0,0,0,0,0,0,0,1
1990,125,3,2,3,40.504046,-3.6690149,1,0,1,0,1,1,0,1,1,0
1550,90,3,2,0,40.5867,-3.9966153,1,0,1,0,1,1,0,0,0,0
1630,90,3,2,2,40.3938647,-3.7341796,0,0,0,0,0,0,1,0,0,0
2900,115,3,2,4,40.4136485,-3.7150518,1,0,0,0,0,0,1,0,1,0
3200,110,3,2,2,40.433692,-3.7007097,1,0,0,0,0,0,1,0,0,0
2000,110,3,2,3,40.4451155,-3.7843488,1,0,1,1,1,1,1,0,1,0
1180,104,3,2,0,40.2312569,-3.7478879,1,0,1,0,1,1,1,1,1,0
1900,60,3,2,3,40.4366772,-3.7119002,0,0,0,0,0,0,1,0,0,0
3500,112,3,2,4,40.4179619,-3.6754727,1,0,0,0,0,0,1,0,0,0
2800,84,3,2,0,40.4377109,-3.6853499,1,0,0,0,0,0,0,0,0,0
1800,95,3,2,1,40.4007582,-3.7005437,1,0,0,0,0,0,1,0,0,0
2350,120,3,2,1,40.4711105,-3.6890449,0,0,0,1,1,0,1,0,1,0
1365,76,3,2,4,40.4677074,-3.6284149,1,0,0,0,0,0,0,0,0,0
800,160,3,2,0,40.5952893,-4.2573653,0,0,0,0,0,0,0,1,0,1
1200,180,3,2,3,40.4568942,-3.4755045,1,0,0,0,1,1,1,0,0,0
1850,90,3,2,2,40.4447167,-3.6737884,1,0,0,1,0,0,1,1,0,0
